Movie,Year,IMDb,Rating,Runtime,Genre
Breathe In,2013,6.4,R,98,"Drama, Romance"
The Amateurs,2005,6.3,R,96,Comedy
Chuen zik saat sau,2001,6.9,R,102,"Action, Crime, Drama"
Twice Born,2012,7.4,R,127,"Drama, Romance, War"
Major Dundee,1965,6.7,PG-13,123,"Adventure, War, Western"
The Breed,2006,5.1,R,91,"Action, Comedy, Horror"
Ong-bak 3,2010,5.0,R,99,Action
Memories of Murder,2003,8.1,Not Rated,132,"Action, Crime, Drama"
Chocolate,2008,6.9,R,110,"Action, Drama"
The Hallow,2015,5.7,Not Rated,97,"Fantasy, Horror, Thriller"
Fever Pitch,1997,6.7,R,102,"Comedy, Drama, Romance"
Welcome,2009,7.5,Not Rated,110,Drama
Five Minutes of Heaven,2009,6.6,R,89,"Drama, Thriller"
A Long Way Down,2014,6.4,R,96,"Comedy, Drama"
Term Life,2016,5.5,R,93,"Action, Crime, Drama"
The Escapist,2008,6.7,Not Rated,102,"Crime, Drama, Thriller"
Savior,1998,7.3,R,103,"Drama, War"
London,2005,6.5,R,92,"Drama, Romance"
Dial M for Murder,1954,8.2,PG,105,"Crime, Thriller"
101 Reykjavík,2000,6.8,Not Rated,88,"Comedy, Romance"
The Ones Below,2015,6.1,R,87,"Drama, Thriller"
"Kiki, Love to Love",2016,6.5,Not Rated,102,"Comedy, Romance"
The Wanderers,1979,7.4,R,112,Drama
Barefoot,2014,6.6,PG-13,90,"Comedy, Drama, Romance"
Living Is Easy with Eyes Closed,2013,7.0,Not Rated,108,"Comedy, Drama"
The Pretty One,2013,6.3,R,90,"Comedy, Drama"
The Front Line,2011,7.4,Not Rated,133,"Action, Drama, History"
Elektra Luxx,2010,5.1,R,100,"Comedy, Drama"
Forces spéciales,2011,6.4,R,109,"Action, Drama, War"
Shuttle,2008,5.7,R,107,"Crime, Drama, Mystery"
Schizopolis,1996,6.9,Not Rated,96,"Comedy, Fantasy, Mystery"
The Selfish Giant,2013,7.3,Not Rated,91,Drama
Sweet Virginia,2017,6.2,R,93,"Action, Drama, Thriller"
Rogue,2007,6.2,R,99,"Action, Adventure, Drama"
Trash,2014,7.2,R,114,"Adventure, Crime, Drama"
Taxidermia,2006,6.9,Not Rated,91,"Comedy, Drama, Horror"
All About Eve,1950,8.2,Passed,138,Drama
Beta Test,2016,5.6,Not Rated,88,"Action, Sci-Fi, Thriller"
Before I Disappear,2014,7.2,Unrated,93,Drama
I Hate Valentine's Day,2009,4.7,PG-13,98,"Comedy, Romance"
A Single Shot,2013,5.8,R,116,"Crime, Drama, Thriller"
A Little Bit of Heaven,2011,6.3,PG-13,106,"Comedy, Drama, Fantasy"
Time Freak,2018,5.8,PG-13,104,"Comedy, Drama, Romance"
As It Is in Heaven,2004,7.5,Not Rated,133,"Comedy, Drama, Music"
Please Stand By,2017,6.7,PG-13,93,"Comedy, Drama"
Camp X-Ray,2014,6.9,R,117,"Drama, War"
Silent Night,2012,5.2,R,94,"Comedy, Horror, Mystery"
Smiley Face,2007,5.8,R,85,Comedy
Last Passenger,2013,5.7,R,97,"Action, Mystery, Thriller"
Jin ling shi san chai,2011,7.6,R,146,"Drama, History, Romance"
Trouble Every Day,2001,6.0,Not Rated,101,"Drama, Horror, Thriller"
Honeymoon,2014,5.7,R,87,"Horror, Mystery, Thriller"
13 Sins,2014,6.3,R,93,"Horror, Thriller"
The Sacrament,2013,6.1,R,99,"Horror, Thriller"
Falcon Rising,2014,5.8,R,103,"Action, Adventure, Crime"
Mammoth,2009,6.8,Not Rated,125,"Drama, Romance"
Maybe Baby,2000,5.7,R,104,"Comedy, Romance"
The Man in the White Suit,1951,7.3,Approved,85,"Comedy, Drama, Sci-Fi"
The Clovehitch Killer,2018,6.5,Unrated,109,"Crime, Drama, Mystery"
Zombeavers,2014,4.8,R,77,"Comedy, Horror"
Little Fish,2005,6.2,R,114,"Crime, Drama, Romance"
Just Before I Go,2014,6.4,R,95,"Comedy, Drama"
Elite Squad,2007,8.1,R,115,"Action, Crime, Drama"
The Snowtown Murders,2011,6.6,Not Rated,119,"Biography, Crime, Drama"
Pet,2016,5.7,R,94,"Horror, Thriller"
Charlie Countryman,2013,6.4,R,103,"Comedy, Drama, Romance"
The Lady from Shanghai,1947,7.6,Not Rated,87,"Crime, Drama, Film-Noir"
Swept Away,2002,3.6,R,89,"Comedy, Romance"
The Ballad of Lefty Brown,2017,6.3,R,111,"Action, Drama, Western"
The Heir Apparent: Largo Winch,2008,6.5,Not Rated,108,"Action, Adventure, Thriller"
Life Partners,2014,6.2,R,93,"Comedy, Drama, Romance"
Stolen,2009,6.1,R,91,"Crime, Drama, Mystery"
Battle for Haditha,2007,6.9,R,97,"Drama, History, War"
I Sell the Dead,2008,6.1,Not Rated,85,"Comedy, Horror"
ABCs of Death 2,2014,5.4,Not Rated,125,"Comedy, Fantasy, Horror"
London Boulevard,2010,6.2,R,103,"Crime, Drama"
Mutant Chronicles,2008,5.2,R,111,"Action, Adventure, Mystery"
Good Neighbours,2010,5.8,R,99,"Drama, Thriller"
Welcome to the Punch,2013,6.1,R,99,"Action, Crime, Thriller"
The Brass Teapot,2012,6.4,R,101,"Comedy, Fantasy, Thriller"
The Man from Nowhere,2010,7.8,R,119,"Action, Drama, Thriller"
Into the Forest,2015,5.8,R,101,"Drama, Thriller"
Blonde Ambition,2007,3.9,PG-13,93,"Comedy, Romance"
Special,2006,6.9,R,81,"Comedy, Drama, Sci-Fi"
Southbound,2015,5.9,R,89,"Fantasy, Horror, Thriller"
Grace,2009,5.1,R,84,"Drama, Horror, Thriller"
Children's Party,2011,7.4,Not Rated,135,"Comedy, Drama, Family"
It's All About Love,2003,5.4,R,104,"Drama, Romance, Sci-Fi"
Ted Bundy,2002,5.8,R,99,"Biography, Crime, Drama"
Dead Man's Shoes,2004,7.6,Not Rated,90,"Crime, Drama, Thriller"
Alpeis,2011,6.4,Not Rated,93,Drama
Anamorph,2007,5.5,R,107,"Crime, Horror, Thriller"
Eden Lake,2008,6.8,R,91,"Horror, Thriller"
A Dark Truth,2012,5.6,R,106,"Action, Thriller"
The Vault,2017,4.8,Not Rated,91,"Crime, Horror, Mystery"
Life of a King,2013,6.9,PG-13,100,Drama
Universal Soldier: Day of Reckoning,2012,5.0,R,114,"Action, Horror, Mystery"
The Giant Mechanical Man,2012,6.7,PG-13,94,"Comedy, Drama, Romance"
When the Wind Blows,1986,7.7,Not Rated,84,"Animation, Comedy, Drama"
The Babymakers,2012,4.9,R,95,Comedy
The Ledge,2011,6.5,R,101,"Drama, Romance, Thriller"
Blue Jay,2016,7.3,Unrated,80,"Drama, Romance"
The Salvation,2014,6.7,R,92,"Drama, Western"
Hell Baby,2013,4.9,R,98,"Comedy, Horror"
Gangster's Paradise: Jerusalema,2008,7.3,R,119,"Action, Crime, Drama"
Pawn Shop Chronicles,2013,5.9,R,112,"Action, Comedy, Crime"
Baarìa,2009,6.9,Not Rated,163,"Comedy, Drama"
Burke and Hare,2010,6.2,R,91,"Comedy, Crime, History"
Wrecked,2010,5.3,R,91,"Adventure, Drama, Mystery"
I Melt with You,2011,6.0,R,129,Drama
The Adventurer: The Curse of the Midas Box,2013,5.5,PG,100,"Adventure, Family, Fantasy"
Slaughterhouse Rulez,2018,5.2,R,104,"Action, Comedy, Fantasy"
Ashby,2015,6.4,R,100,"Comedy, Crime, Drama"
San taam,2007,7.2,Not Rated,89,"Action, Crime, Mystery"
All Is Bright,2013,5.6,R,107,"Comedy, Drama"
Anna,2013,6.5,R,99,"Drama, Mystery, Sci-Fi"
Synchronicity,2015,5.5,R,101,"Drama, Mystery, Romance"
Singularity,2017,3.8,PG-13,92,"Action, Adventure, Drama"
Inhale,2010,6.6,R,83,"Drama, Thriller"
The Good Doctor,2011,5.5,PG-13,93,"Drama, Thriller"
Contracted,2013,5.3,Not Rated,84,"Drama, Horror, Thriller"
Thunder and the House of Magic,2013,6.3,Not Rated,85,"Animation, Adventure, Comedy"
The Moth Diaries,2011,4.9,R,82,"Drama, Fantasy, Horror"
Save the Date,2012,5.8,R,97,"Comedy, Romance"
The Condemned,2007,6.0,R,113,"Action, Crime, Thriller"
Passion Play,2010,4.6,R,94,"Drama, Fantasy, Romance"
The Oxford Murders,2008,6.1,R,104,"Crime, Mystery, Thriller"
Reclaim,2014,5.2,R,96,"Action, Crime, Drama"
Mr. Nobody,2009,7.8,R,141,"Drama, Fantasy, Romance"
Crimewave,1985,5.7,PG-13,83,"Comedy, Crime, Horror"
Death Defying Acts,2007,5.8,PG,97,"Drama, History, Romance"
Pontypool,2008,6.6,Not Rated,93,"Fantasy, Horror, Thriller"
Raze,2013,5.2,R,92,"Action, Drama, Horror"
Loosies,2011,6.2,PG-13,89,"Comedy, Crime, Romance"
Knockin' on Heaven's Door,1997,8.0,Not Rated,87,"Action, Crime, Comedy"
Dou foh sin,2007,6.8,R,88,"Action, Crime, Thriller"
Wild Card,2015,5.6,R,92,"Action, Crime, Drama"
Red,2008,7.0,R,93,"Drama, Thriller"
Thursday,1998,7.2,R,87,"Action, Comedy, Crime"
Nothing But the Truth,2008,7.2,R,108,"Crime, Drama, Mystery"
Vamps,2012,5.2,PG-13,92,"Comedy, Horror, Romance"
Perfect Sense,2011,7.1,R,92,"Drama, Romance, Sci-Fi"
About Cherry,2012,4.8,R,98,Drama
V/H/S Viral,2014,4.2,R,81,"Horror, Sci-Fi, Thriller"
Ginger Snaps,2000,6.8,Not Rated,108,"Drama, Fantasy, Horror"
Simon,2004,7.9,TV-MA,102,"Comedy, Drama"
The Protector 2,2013,5.3,R,104,Action
Jenny's Wedding,2015,5.5,PG-13,94,"Comedy, Drama, Romance"
Pawn,2013,5.7,R,88,"Action, Crime, Mystery"
Julia,2008,7.0,R,144,"Crime, Drama, Thriller"
ATM,2012,4.7,R,90,"Horror, Thriller"
The Right Kind of Wrong,2013,6.1,R,97,"Comedy, Romance"
Catch .44,2011,4.6,R,94,"Action, Crime, Drama"
Shrooms,2007,4.7,Not Rated,84,"Comedy, Horror, Mystery"
Best Man Down,2012,6.4,PG-13,89,"Comedy, Drama"
A Kind of Murder,2016,5.3,R,95,"Crime, Drama, Mystery"
Jue di tao wang,2016,5.7,PG-13,107,"Action, Adventure, Comedy"
The Samaritan,2012,5.6,R,90,"Action, Crime, Drama"
Medianeras,2011,7.5,Not Rated,95,"Comedy, Drama"
Flashbacks of a Fool,2008,6.8,R,109,Drama
Why Stop Now?,2012,5.6,R,85,"Comedy, Drama"
Hyena Road,2015,6.5,R,120,"Action, Drama, War"
Son of a Gun,2014,6.5,R,108,"Action, Crime, Drama"
"Love, Wedding, Marriage",2011,4.9,PG-13,90,Comedy
Marrowbone,2017,6.7,R,110,"Drama, Horror, Mystery"
Skin Trade,2014,5.6,R,96,"Action, Crime, Thriller"
De Tweeling,2002,7.4,R,137,"Drama, Romance, War"
Chalet Girl,2011,6.3,R,97,"Comedy, Romance, Sport"
"Love, Honor and Obey",2000,6.5,R,103,"Comedy, Crime"
Flypaper,2011,6.4,Not Rated,87,"Comedy, Crime, Mystery"
Khumba,2013,5.7,Not Rated,85,"Animation, Adventure, Family"
Perrier's Bounty,2009,6.4,R,88,"Action, Comedy, Crime"
Amityville: The Awakening,2017,4.8,PG-13,85,"Horror, Thriller"
Syrup,2013,5.7,R,90,"Comedy, Drama, Romance"
Into the White,2012,7.2,R,104,"Action, Biography, Drama"
The Decoy Bride,2011,6.2,PG,89,"Comedy, Drama, Romance"
I Spit on Your Grave 2,2013,5.7,R,106,"Horror, Thriller"
Hammer of the Gods,2013,4.5,R,99,"Action, History, Horror"
Trojan War,1997,5.7,PG-13,85,Comedy
Apartment 143,2011,5.1,R,80,"Horror, Thriller"
Satanic,2016,3.6,R,85,Horror
Meeting Evil,2012,5.3,R,89,"Crime, Drama, Mystery"
Detour,2016,6.2,R,97,"Action, Thriller"
Fame,1980,6.6,R,134,"Drama, Music, Musical"
Officer Down,2013,5.5,R,98,"Crime, Drama, Thriller"
Coffee & Kareem,2020,5.1,TV-MA,88,"Action, Comedy"
Falling Inn Love,2019,5.6,TV-PG,98,"Comedy, Romance"
I Still Believe,2020,6.6,PG,116,"Biography, Drama, Music"
Da 5 Bloods,2020,6.6,R,154,"Adventure, Drama, War"
The King of Staten Island,2020,7.2,R,136,"Comedy, Drama"
The Half of It,2020,6.9,PG-13,104,"Comedy, Drama, Romance"
American Son,2019,5.7,TV-MA,90,Drama
Trauma Center,2019,4.7,R,87,"Action, Thriller"
The Wrong Missy,2020,5.7,TV-MA,90,"Comedy, Romance"
Mortal Kombat Legends: Scorpion's Revenge,2020,7.5,R,80,"Animation, Action, Adventure"
Palm Springs,2020,7.6,R,90,"Comedy, Romance"
Secret Obsession,2019,4.3,TV-14,97,"Drama, Mystery, Thriller"
Between Two Ferns: The Movie,2019,6.1,TV-MA,82,Comedy
Jexi,2019,6.1,R,84,"Comedy, Romance"
To All the Boys: P.S. I Still Love You,2020,6.0,TV-14,101,"Comedy, Romance"
Rattlesnake,2019,4.6,TV-MA,85,"Drama, Horror, Mystery"
Tall Girl,2019,5.2,TV-PG,101,Comedy
El Camino: A Breaking Bad Movie,2019,7.3,TV-MA,122,"Action, Crime, Drama"
Emma.,2020,6.7,PG,124,"Comedy, Drama"
Brahms: The Boy II,2020,4.6,PG-13,86,"Drama, Horror, Mystery"
Playing with Fire,2019,4.9,PG,96,"Comedy, Family"
Gretel & Hansel,2020,5.3,PG-13,87,"Fantasy, Horror, Mystery"
Dark Waters,2019,7.6,PG-13,126,"Biography, Drama, History"
Girl on the Third Floor,2019,4.5,TV-MA,93,"Drama, Horror, Mystery"
The Assistant,2019,6.1,R,87,Drama
Sextuplets,2019,4.4,TV-14,97,Comedy
The Princess Switch,2018,6.0,TV-PG,101,Romance
Extraction,2020,6.7,R,116,"Action, Thriller"
Guava Island,2019,6.7,TV-MA,55,"Comedy, Drama, Music"
The Lovebirds,2020,6.0,R,86,"Action, Comedy, Crime"
Avengement,2019,6.5,Not Rated,87,"Action, Crime, Thriller"
Come to Daddy,2019,6.0,R,96,"Comedy, Horror, Mystery"
Freaks,2018,6.7,R,105,"Drama, Mystery, Sci-Fi"
Justice League vs the Fatal Five,2019,6.5,PG-13,77,"Animation, Action, Fantasy"
Sergio,2020,6.1,R,118,"Biography, Drama, History"
See You Yesterday,2019,5.1,TV-MA,84,"Action, Adventure, Crime"
Queen & Slim,2019,7.0,R,132,"Crime, Drama, Romance"
A Christmas Prince: The Royal Wedding,2018,5.2,TV-PG,92,"Drama, Romance"
21 Bridges,2019,6.6,R,99,"Action, Crime, Drama"
Waves,2019,7.6,R,135,"Drama, Romance, Sport"
Spenser Confidential,2020,6.2,R,111,"Action, Comedy, Crime"
Last Christmas,2019,6.5,PG-13,103,"Comedy, Drama, Romance"
Eurovision Song Contest: The Story of Fire Saga,2020,6.6,PG-13,123,"Comedy, Music"
The Way Back,2020,6.7,R,108,"Drama, Sport"
Dolemite Is My Name,2019,7.3,R,118,"Biography, Comedy, Drama"
Holiday in the Wild,2019,6.1,TV-PG,85,"Comedy, Drama, Romance"
Good Newwz,2019,7.0,Not Rated,134,"Comedy, Drama"
Hamilton,2020,9.0,PG-13,160,"Biography, Drama, History"
The Two Popes,2019,7.6,PG-13,125,"Comedy, Drama"
Killers Anonymous,2019,5.2,R,95,"Action, Crime, Mystery"
Swallow,2019,6.4,R,94,"Drama, Thriller"
Vivarium,2019,5.8,R,97,"Comedy, Horror, Mystery"
The Gentlemen,2019,7.9,R,113,"Action, Comedy, Crime"
Cam,2018,5.9,TV-MA,94,"Horror, Mystery, Thriller"
Doom: Annihilation,2019,3.6,R,96,"Action, Adventure, Horror"
The Holiday Calendar,2018,5.7,TV-PG,95,"Drama, Fantasy, Romance"
Girl,2018,7.1,R,105,Drama
The Hunt,2020,6.4,R,90,"Action, Horror, Thriller"
My Spy,2020,6.3,PG-13,99,"Action, Comedy, Family"
The Report,2019,7.2,R,119,"Biography, Crime, Drama"
Bad Education,2019,7.1,TV-MA,108,"Biography, Comedy, Crime"
You Should Have Left,2020,5.3,R,93,"Drama, Horror, Mystery"
The Perfect Date,2019,5.8,TV-14,89,"Comedy, Romance"
Rim of the World,2019,5.2,TV-14,98,"Action, Adventure, Comedy"
Earthquake Bird,2019,5.9,R,107,"Crime, Drama, Mystery"
Wine Country,2019,5.4,R,103,Comedy
Honey Boy,2019,7.3,R,94,Drama
3 from Hell,2019,5.5,R,115,Horror
High Flying Bird,2019,6.2,TV-MA,90,"Drama, Sport"
In the Shadow of the Moon,2019,6.2,TV-MA,115,"Crime, Mystery, Sci-Fi"
6 Underground,2019,6.1,R,128,"Action, Comedy, Thriller"
Lady and the Tramp,2019,6.3,PG,103,"Adventure, Comedy, Drama"
Someone Great,2019,6.2,R,92,"Comedy, Romance"
Paddleton,2019,7.2,TV-MA,89,"Comedy, Drama"
The King,2019,7.2,R,140,"Biography, Drama, History"
The Night Clerk,2020,5.4,R,90,"Crime, Drama, Mystery"
Utøya: July 22,2018,7.2,Not Rated,93,"Drama, Thriller"
The Last Summer,2019,5.6,TV-14,109,Comedy
Prospect,2018,6.2,R,100,"Drama, Sci-Fi, Thriller"
The Fanatic,2019,4.2,R,88,"Crime, Thriller"
Never Rarely Sometimes Always,2020,7.3,PG-13,101,Drama
The Perfection,2018,6.1,TV-MA,90,"Drama, Horror, Thriller"
The Traitor,2019,7.1,R,153,"Biography, Crime, Drama"
Marriage Story,2019,8.0,R,137,"Comedy, Drama, Romance"
Plus One,2019,6.6,Not Rated,98,"Comedy, Drama, Romance"
A Christmas Prince,2017,5.8,TV-PG,92,"Comedy, Family, Romance"
The Open House,2018,3.2,TV-MA,94,"Horror, Thriller"
The Old Guard,2020,6.7,R,125,"Action, Adventure, Fantasy"
Judy,2019,6.8,PG-13,118,"Biography, Drama, Romance"
Like a Boss,2020,4.4,R,83,Comedy
The Boy Who Harnessed the Wind,2019,7.6,TV-PG,113,Drama
The Package,2018,5.5,TV-MA,94,"Comedy, Thriller"
The Turning,2020,3.8,PG-13,94,"Drama, Horror, Mystery"
The Call of the Wild,2020,6.8,PG,100,"Adventure, Drama, Family"
In Fabric,2018,6.3,R,118,"Comedy, Horror"
The Festival,2018,5.8,R,98,"Comedy, Music, Romance"
The Last Thing He Wanted,2020,4.2,R,115,"Crime, Drama, Mystery"
Batman Ninja,2018,5.6,PG-13,85,"Animation, Action, Sci-Fi"
War,2019,6.5,Not Rated,154,"Action, Thriller"
Black and Blue,2019,6.3,R,108,"Action, Crime, Drama"
Little Monsters,2019,6.3,R,93,"Comedy, Horror, Sci-Fi"
Always Be My Maybe,2019,6.8,PG-13,101,"Comedy, Romance"
The Lodge,2019,6.0,R,108,"Drama, Horror, Thriller"
The Silence,2019,5.3,PG-13,90,"Drama, Horror, Sci-Fi"
22 July,2018,6.8,R,143,"Crime, Drama, History"
Father of the Year,2018,5.2,TV-14,94,Comedy
Like Father,2018,6.1,TV-MA,98,"Comedy, Drama"
Reign of the Supermen,2019,6.8,PG-13,87,"Animation, Action, Adventure"
Batman: Gotham by Gaslight,2018,6.7,R,78,"Animation, Action, Adventure"
Onward,2020,7.5,PG,102,"Animation, Adventure, Comedy"
A Rainy Day in New York,2019,6.6,PG-13,92,"Comedy, Romance"
The Rhythm Section,2020,5.2,R,109,"Action, Drama, Mystery"
Next Gen,2018,6.6,TV-PG,106,"Animation, Action, Adventure"
Angel of Mine,2019,6.5,R,98,"Drama, Mystery, Thriller"
Velvet Buzzsaw,2019,5.7,R,113,"Horror, Mystery, Thriller"
The Man Who Killed Hitler and Then the Bigfoot,2018,5.7,Not Rated,98,"Adventure, Drama, Sci-Fi"
Destination Wedding,2018,6.0,R,87,"Comedy, Drama, Romance"
The Accidental Prime Minister,2019,6.0,Not Rated,112,"Biography, Drama"
The Kindergarten Teacher,2018,6.7,R,96,Drama
Midway,2019,6.7,PG-13,138,"Action, Adventure, Drama"
Guns Akimbo,2019,6.3,R,98,"Action, Comedy, Thriller"
Vivegam,2017,5.6,Not Rated,149,"Action, Thriller"
The Professor,2018,6.7,R,90,"Comedy, Drama"
Elizabeth Harvest,2018,5.7,R,105,"Horror, Sci-Fi, Thriller"
Welcome Home,2018,5.2,R,97,Thriller
The Week Of,2018,5.1,TV-14,116,Comedy
The Vast of Night,2019,6.7,PG-13,91,"Drama, Mystery, Sci-Fi"
Chalard games goeng,2017,7.6,TV-MA,130,"Comedy, Crime, Drama"
Occupation,2018,5.0,R,119,"Action, Drama, Sci-Fi"
Escape Plan: The Extractors,2019,4.4,R,97,"Action, Crime, Thriller"
Wasp Network,2019,5.8,TV-MA,127,"Crime, Drama, Thriller"
Happy as Lazzaro,2018,7.6,PG-13,128,"Drama, Fantasy"
Acts of Violence,2018,5.3,R,86,"Action, Crime, Drama"
Outlaw King,2018,6.9,R,121,"Action, Biography, Drama"
Trolls World Tour,2020,6.1,PG,90,"Animation, Adventure, Comedy"
Batman and Harley Quinn,2017,5.9,PG-13,74,"Animation, Action, Adventure"
Reprisal,2018,4.2,R,89,"Action, Crime, Drama"
Haunt,2019,6.3,R,92,"Horror, Thriller"
Night Hunter,2018,5.9,R,98,"Action, Crime, Drama"
Jay and Silent Bob Reboot,2019,5.7,R,105,Comedy
Escape Plan 2: Hades,2018,3.8,R,96,"Action, Crime, Mystery"
Siberia,2018,4.3,R,104,"Crime, Romance, Thriller"
Dragged Across Concrete,2018,7.0,R,159,"Action, Crime, Drama"
The Land of Steady Habits,2018,6.2,TV-MA,98,"Comedy, Drama"
The Coldest Game,2019,6.1,TV-MA,102,Thriller
The Personal History of David Copperfield,2019,6.3,PG,119,"Comedy, Drama"
7500,2019,6.3,R,93,"Action, Drama, Thriller"
The Ballad of Buster Scruggs,2018,7.3,R,133,"Comedy, Drama, Musical"
Newness,2017,6.4,Unrated,117,"Drama, Romance"
Bombshell,2019,6.8,R,109,"Biography, Drama"
Villains,2019,6.2,R,90,"Comedy, Drama, Horror"
I Am Mother,2019,6.7,TV-14,113,"Drama, Mystery, Sci-Fi"
UFO,2018,6.2,PG-13,88,"Drama, Mystery, Sci-Fi"
Acts of Vengeance,2017,5.7,R,87,"Action, Drama, Thriller"
The Banker,2020,7.2,PG-13,120,"Biography, Drama"
Code 8,2019,6.1,Not Rated,98,"Action, Crime, Drama"
Accident Man,2018,6.2,R,105,"Action, Crime, Thriller"
Calibre,2018,6.7,TV-MA,101,"Drama, Thriller"
Apostle,2018,6.3,TV-MA,130,"Drama, Fantasy, Horror"
1922,2017,6.3,TV-MA,102,"Crime, Drama, Horror"
A Vigilante,2018,5.7,R,91,"Crime, Drama, Mystery"
Bullet Head,2017,5.4,R,93,"Crime, Drama, Thriller"
Capone,2020,4.8,R,103,"Biography, Crime, Drama"
Incident in a Ghostland,2018,6.4,Not Rated,91,"Drama, Horror, Mystery"
A Shaun the Sheep Movie: Farmageddon,2019,6.9,G,86,"Animation, Adventure, Comedy"
I Think We're Alone Now,2018,5.7,R,93,"Drama, Mystery, Sci-Fi"
Roma,2018,7.7,R,135,Drama
The Humanity Bureau,2017,4.7,R,95,"Action, Adventure, Sci-Fi"
The Aeronauts,2019,6.6,PG-13,100,"Action, Adventure, Drama"
Paradise Hills,2019,5.6,TV-14,95,"Fantasy, Sci-Fi, Thriller"
Irreplaceable You,2018,6.4,TV-MA,96,"Comedy, Drama, Romance"
#REALITYHIGH,2017,5.2,TV-14,99,"Comedy, Drama, Romance"
The Night Comes for Us,2018,7.0,TV-MA,121,"Action, Thriller"
Radius,2017,6.2,Not Rated,93,"Mystery, Sci-Fi, Thriller"
Looking Glass,2018,4.6,R,103,"Mystery, Thriller"
I See You,2019,6.8,R,98,"Crime, Drama, Horror"
Light of My Life,2019,6.6,R,119,"Drama, Sci-Fi, Thriller"
Monos,2019,7.0,R,102,"Adventure, Drama, Mystery"
Naked,2017,5.4,TV-14,96,"Comedy, Fantasy, Romance"
Greyhound,2020,7.1,PG-13,91,"Action, Drama, History"
Madame,2017,6.1,TV-14,91,"Comedy, Drama, Romance"
Skin,2018,7.0,R,118,"Biography, Crime, Drama"
Zoe,2018,6.1,R,104,"Romance, Sci-Fi"
The Incredible Jessica James,2017,6.5,TV-MA,85,Comedy
The Angel,2018,6.6,TV-MA,114,"Drama, Thriller"
Wounds,2019,4.0,R,95,"Drama, Horror, Mystery"
Sandy Wexler,2017,5.1,TV-14,130,Comedy
The Super,2017,5.9,R,90,"Horror, Mystery, Thriller"
First Kill,2017,5.0,R,97,"Action, Thriller"
The Laundromat,2019,6.3,R,95,"Comedy, Crime, Drama"
The Poison Rose,2019,4.7,R,98,Thriller
Look Away,2018,5.9,TV-MA,103,"Fantasy, Horror, Thriller"
A Hidden Life,2019,7.4,PG-13,174,"Biography, Drama, Romance"
Spies in Disguise,2019,6.8,PG,102,"Animation, Adventure, Comedy"
Bleeding Steel,2017,5.2,R,109,"Action, Adventure, Sci-Fi"
Escape from Pretoria,2020,6.8,PG-13,106,Thriller
Running with the Devil,2019,5.4,R,100,"Crime, Drama, Thriller"
King of Thieves,2018,5.5,R,108,"Crime, Drama"
When We First Met,2018,6.4,TV-14,97,"Comedy, Fantasy, Romance"
Resident Evil: Vendetta,2017,6.3,R,97,"Animation, Action, Adventure"
Underwater,2020,5.8,PG-13,95,"Action, Horror, Sci-Fi"
Small Town Crime,2017,6.6,R,91,"Crime, Mystery, Thriller"
Future World,2018,3.2,R,90,"Action, Adventure, Sci-Fi"
Uncut Gems,2019,7.4,R,135,"Crime, Drama, Thriller"
The Beyond,2017,4.8,TV-14,103,"Drama, Sci-Fi"
Wheelman,2017,6.4,TV-MA,82,"Action, Thriller"
Small Crimes,2017,5.8,TV-MA,95,"Crime, Drama, Thriller"
I Don't Feel at Home in This World Anymore.,2017,6.9,TV-MA,93,"Comedy, Crime, Drama"
Cats,2019,2.7,PG,110,"Comedy, Drama, Family"
Killing Gunther,2017,4.8,R,92,"Action, Comedy, Thriller"
Alex Strangelove,2018,6.3,TV-MA,99,"Comedy, Drama, Romance"
Brawl in Cell Block 99,2017,7.1,Not Rated,132,"Action, Crime, Drama"
Bad Day for the Cut,2017,6.5,Not Rated,99,"Action, Crime, Drama"
ARQ,2016,6.4,TV-MA,88,"Action, Sci-Fi, Thriller"
Jonathan,2018,5.9,TV-MA,95,"Drama, Sci-Fi"
The Ritual,2017,6.3,TV-MA,94,"Horror, Mystery, Thriller"
Spinning Man,2018,5.6,R,100,"Drama, Mystery, Thriller"
Fullmetal Alchemist,2017,5.2,TV-14,135,"Action, Adventure, Fantasy"
Doctor Sleep,2019,7.4,R,152,"Drama, Fantasy, Horror"
Polaroid,2019,5.1,PG-13,88,"Drama, Horror, Mystery"
The Domestics,2018,5.7,R,95,"Action, Horror, Sci-Fi"
A Futile and Stupid Gesture,2018,6.8,TV-MA,101,"Biography, Comedy"
The Good Liar,2019,6.6,R,109,"Crime, Drama, Mystery"
To the Bone,2017,6.8,TV-MA,107,Drama
You Get Me,2017,4.6,TV-MA,89,"Crime, Drama, Romance"
The Polka King,2017,5.9,TV-14,95,"Biography, Comedy, Drama"
The Meyerowitz Stories,2017,6.9,TV-MA,112,"Comedy, Drama"
Private Life,2018,7.2,R,123,"Comedy, Drama"
Bright,2017,6.3,TV-MA,117,"Action, Fantasy, Thriller"
Fathom Premieres 6 Below: Miracle on the Mountain,2017,5.7,PG-13,98,"Adventure, Biography, Drama"
Kill Switch,2017,4.8,R,91,"Action, Sci-Fi, Thriller"
Mom and Dad,2017,5.5,R,86,"Comedy, Horror, Thriller"
The Clapper,2017,5.1,R,89,"Comedy, Drama"
Ideal Home,2018,6.4,Not Rated,91,"Comedy, Drama"
Vengeance: A Love Story,2017,5.2,TV-MA,99,"Action, Crime, Drama"
